video_trending_country,trending_year,trending_month,video_title,video_category_id,channel_title,video_view_count,video_like_count,video_comment_count,video_duration,trending_appearances
Lebanon,2026,1,Bessan Ismail - Najma (Official Music Video) | بيسان اسماعيل - نجمة,Music,Bessan Ismail Music,39357307,464778,88002,PT2M56S,31
Lebanon,2026,2,Salvation (ft. Forts) | For Demacia 2026 Season 1 Cinematic - League of Legends,Gaming,League of Legends,48820071,316175,16278,PT4M55S,2
Libya,2024,10,"100 Identical Twins Fight For $250,000",Entertainment,MrBeast,103307541,2841737,26176,PT35M40S,19
Libya,2024,11,진 (Jin) 'I'll Be There' Official MV,Music,HYBE LABELS,23115883,1889857,236822,PT3M15S,30
Libya,2024,12,"Beat Ronaldo, Win $1,000,000",Entertainment,MrBeast,179234402,6818423,105232,PT22M45S,31
Libya,2025,1,Abdou Gambetta ft Raouf Samourai -Hala Rani Fiha زهري وين بيها ( MUSIC VIDEO ) 2025,People & Blogs,Abdou Gambetta,25780646,163711,9126,PT4M57S,31
Libya,2025,2,Every Minute One Person Is Eliminated,Entertainment,MrBeast,93030868,2568559,69544,PT34M46S,28
Libya,2025,3,الحسن عادل - ياحلاوة رمضان [2025] | Alhassan Adel - Ya 7alawet Ramadan,Music,Alhassan adel,11546653,233181,18843,PT2M55S,31
Libya,2025,4,إعلان زين العيد 2025 - أهلا بالعيد,Music,ZainKSA,3785865,13220,1094,PT1M27S,29
Libya,2025,5,"Would You Risk Drowning for $500,000?",Entertainment,MrBeast,132891751,2711393,41088,PT25M46S,31
Libya,2025,6,SEVENTEEN (세븐틴) 'THUNDER' Official MV,Music,HYBE LABELS,55634004,930611,122712,PT3M6S,30
Libya,2025,7,Si Lemhaf & @KASOKARIM - Ki Nrak  (Official Music Video)  | 2025 |,Music,Si Lemhaf,1788526,16045,437,PT2M50S,31
Libya,2025,8,Amr Diab & Orange - Khatfoony (Official Music Video) |  عمرو دياب واورنچ - خطفوني (الكليب الرسمي),Music,Amr Diab,18753834,144515,5548,PT4M48S,31
Libya,2025,9,Al Shami - Bethoon [Official Music Video] (2025) / الشامي - بتهون,Music,Al Shami - الشامي,23434241,382052,96862,PT4M9S,30
Libya,2025,10,"Didine Canon 16 - KATBA , Beat by Mhd",Music,Didine Canon 16,2123125,48901,3684,PT3M26S,30
Libya,2025,11,Shakira - Hips Don’t Lie with Ed Sheeran & Beéle (LIVE) Oral Fixation - 20th | Spotify Anniversary,Howto & Style,Shakira,19319539,340024,8908,PT3M37S,30
Libya,2025,12,"Stray Kids ""신선놀음 (DIVINE)"" M/V",Music,JYP Entertainment,35411050,878744,39682,PT3M21S,31
Libya,2026,1,Sayax - HALBA | هلبـا (Official music video),Music,Sayax,1369313,24651,1920,PT3M6S,22
Libya,2026,2,EXO 엑소 'Crown' MV,Music,SMTOWN,32071746,604900,121784,PT3M32S,2
Liechtenstein,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184320109,3463792,7170,PT19S,19
Liechtenstein,2024,11,Каха и лужа  #непосредственнокаха,Comedy,К-Media,60727399,1141408,13881,PT15S,28
Liechtenstein,2024,12,Magic trick REVEALED… 👀😱🤣 | Triple Charm #Shorts,Music,Triple Charm,144437813,3523176,7616,PT18S,30
Liechtenstein,2025,1,How Many People To Stop Ronaldo?,Entertainment,MrBeast,163436814,6863922,15744,PT21S,26
Liechtenstein,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,82432415,,6064,PT31S,28
Liechtenstein,2025,3,Lighter and Fire Starter,Entertainment,YT Object,148330857,4825554,5056,PT20S,25
Liechtenstein,2025,4,2TON & ERMAL FEJZULLAHU - SI BORA (prod by Ero),Music,2TONoffical,7916750,19501,517,PT2M38S,28
Liechtenstein,2025,5,CRAZIEST IMPOSSIBLE SHOT YET 🤯🏒 @AlwaysHockey,Sports,Dude Perfect,114869424,4863961,3519,PT44S,30
Liechtenstein,2025,6,Noizy x Kida - Shoqe,Entertainment,thisisnoizy,12078933,45507,2158,PT2M56S,30
Liechtenstein,2025,7,2TON x GJIKO - BROKE TO RICH,Music,2TONoffical,3211895,9345,196,PT2M34S,31
Liechtenstein,2025,8,Avatar: Fire and Ash | Official Trailer,Entertainment,Avatar,23491392,565132,31943,PT2M26S,31
Liechtenstein,2025,9,Fadel Chaker - Sahak Isho2  | 2025 | فضل شاكر - صحاك الشوق,Music,Fadel Chaker,68179781,573430,57843,PT4M2S,30
Liechtenstein,2025,10,Konstantinos Argiros x Noizy - Nero (Official Music Video),Music,Κωνσταντίνος Αργυρός Tv,9787739,53455,2083,PT3M13S,30
Liechtenstein,2025,11,ROSALÍA - Berghain (Official Video) feat. Björk & Yves Tumor,Music,RosaliaVEVO,29018695,907597,42949,PT3M27S,30
Liechtenstein,2025,12,BLOK3 - KUSURA BAKMA (Official Music Video),Music,Blok3,63238193,570360,38084,PT2M54S,31
Liechtenstein,2026,1,Jana Nayagan - Official Trailer | Thalapathy Vijay | Pooja Hegde | H Vinoth | Anirudh | KVN,Film & Animation,KVN PRODUCTIONS,38641264,1488303,105889,PT2M52S,29
Liechtenstein,2026,2,Bruno Mars - I Just Might [Official Music Video],Music,Bruno Mars,57213771,1317134,58603,PT3M33S,2
Lithuania,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184320109,3463720,7170,PT19S,19
Lithuania,2024,11,Каха и лужа  #непосредственнокаха,Comedy,К-Media,60727397,1141378,13879,PT15S,30
Lithuania,2024,12,"Beat Ronaldo, Win $1,000,000",Entertainment,MrBeast,177696583,6802784,105020,PT22M45S,30
Lithuania,2025,1,Old vs. New Axe Showdown! ⚔️💥 Insanely Dangerous Test! 😱⚠️ #hydraulicpress #dangerous #viral,Science & Technology,Hydraulic Press Channel,165151310,2356422,11371,PT25S,28
Lithuania,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,82432374,,6064,PT31S,28
Lithuania,2025,3,"Beissoul & Einius - Į marias, Į valias (Official Video)",Music,Beissoul & Einius,344173,5442,163,PT4M33S,31
Lithuania,2025,4,Paulina Paukštaitytė x Atlanta - Melagis,Music,Paulina Paukštaitytė,592380,3803,87,PT3M18S,29
Lithuania,2025,5,CRAZIEST IMPOSSIBLE SHOT YET 🤯🏒 @AlwaysHockey,Sports,Dude Perfect,114867493,4863939,3519,PT44S,30
Lithuania,2025,6,2080?! 👶,Sports,Celine Dept,50047869,1382260,8145,PT12S,29
Lithuania,2025,7,ZYGGA - Išsaugoki (Official Music Video),Music,ZYGGA MUSIC,311627,2976,304,PT3M24S,31
Lithuania,2025,8,Avatar: Fire and Ash | Official Trailer,Entertainment,Avatar,23491016,565132,31943,PT2M26S,31
Lithuania,2025,9,Sabrina Carpenter - Tears (Official Video),Music,SabrinaCarpenterVEVO,39425431,906831,40445,PT5M4S,30
Lithuania,2025,10,I Spent $5000 Beating Steal A Brainrot,Gaming,LazarLazar,7801360,133886,6037,PT17M15S,30
Lithuania,2025,11,Stranger Things 5 | Official Trailer | Netflix,Entertainment,Netflix,21383631,706225,35579,PT2M55S,30
Lithuania,2025,12,CENTRAL CEE - BOOGA (MUSIC VIDEO),Music,Central Cee,4571405,174105,8452,PT1M51S,31
Lithuania,2026,1,"АВСТРАЛИЯ депо ""ДЖУНГЛИ""! НОВАЯ ЛОВУШКА по ПЕРЕХВАТУ ПОЕЗДОВ в РАСТ RUST",Gaming,ДЕРЖИ ДВЕРЬ,2129693,101664,3944,PT1H46M33S,31
Lithuania,2026,2,Bruno Mars - I Just Might [Official Music Video],Music,Bruno Mars,57213771,1317131,58603,PT3M33S,2
Luxembourg,2024,10,哈哈大家为了进去也是想尽办法！#火影忍者 #佐助 #家庭,People & Blogs,火影忍者一家,133847402,1811486,1995,PT33S,19
Luxembourg,2024,11,Joe Rogan Experience #2219 - Donald Trump,People & Blogs,PowerfulJRE,52231437,2255152,538109,PT2H58M50S,30
Luxembourg,2024,12,"Beat Ronaldo, Win $1,000,000",Entertainment,MrBeast,179234402,6818436,105232,PT22M45S,31
Luxembourg,2025,1,How Many People To Stop Ronaldo?,Entertainment,MrBeast,172451122,7131558,16260,PT21S,31
Luxembourg,2025,2,Don’t try this trick with a Squid Game Soldier 😉 #squidgame,Entertainment,Andrey Grechka,194722130,3566320,4769,PT15S,28
Luxembourg,2025,3,Trying to keep a clean house with a toddler.,Comedy,Daniel LaBelle,146440555,2671188,6210,PT45S,31
Luxembourg,2025,4,"Last to Breathe Wins $1,000!",People & Blogs,Stokes Twins,146983515,3542260,10319,PT36S,29
Luxembourg,2025,5,"Would You Risk Drowning for $500,000?",Entertainment,MrBeast,132891751,2711393,41088,PT25M46S,31
Luxembourg,2025,6,"$3,000 RC vs Car!",People & Blogs,RCDriftTok,90604363,1922883,2315,PT19S,30
Luxembourg,2025,7,"Mickael Carreira - Beijo ft Anselmo Ralph, Tony Carreira e Toy (Videoclip Oficial)",Music,Mickael Carreira,1936002,25911,2655,PT3M32S,26
Luxembourg,2025,8,Avatar: Fire and Ash | Official Trailer,Entertainment,Avatar,23491016,565132,31943,PT2M26S,31
Luxembourg,2025,9,JUJUTSU KAISEN Season 3 | Official Teaser | Crunchyroll,Film & Animation,Crunchyroll,11809354,623286,22290,PT1M56S,30
Luxembourg,2025,10,SIDEMEN AMONG US FORTNITE EDITION,People & Blogs,MoreSidemen,5259521,171126,5316,PT48M1S,30
Luxembourg,2025,11,ROSALÍA - Berghain (Official Video) feat. Björk & Yves Tumor,Music,RosaliaVEVO,29017689,907596,42949,PT3M27S,30
Luxembourg,2025,12,"Stray Kids ""Do It"" M/V",Music,JYP Entertainment,52189835,1603247,148728,PT3M1S,27
Luxembourg,2026,1,Jana Nayagan - Official Trailer | Thalapathy Vijay | Pooja Hegde | H Vinoth | Anirudh | KVN,Film & Animation,KVN PRODUCTIONS,38641264,1488303,105889,PT2M52S,29
Luxembourg,2026,2,Salvation (ft. Forts) | For Demacia 2026 Season 1 Cinematic - League of Legends,Gaming,League of Legends,48820071,316175,16278,PT4M55S,2
Malaysia,2024,10,小蚂蚁会选到什么呢！#火影忍者 #佐助 #家庭,People & Blogs,火影忍者一家,126663019,2506810,1616,PT47S,19
Malaysia,2024,11,BABYMONSTER - 'DRIP' M/V,People & Blogs,BABYMONSTER,125434736,1983244,90784,PT3M7S,28
Malaysia,2024,12,Tuna 🍣 ​⁠@patrickzeinali ​⁠@ChefRush,Howto & Style,albert_cancook,184389611,5402719,9254,PT48S,28
Malaysia,2025,1,My Sisters Took Revenge on me… 😢 (Gummy ASMR),Entertainment,Spizee,69558868,1439105,7046,PT32S,28
Malaysia,2025,2,Slay lah adik amik mic cam tu je 😅,Entertainment,Bintang Kecil,1830465,59133,335,PT14S,25
Malaysia,2025,3,Teman Teman Tolong Bantu Aletha #alethaabew,Entertainment,Aletha Abew,27864228,942835,1060,PT22S,29
Malaysia,2025,4,Pura Pura Buta Atau Beneran ??? #alethaabew,Entertainment,Aletha Abew,27925841,368995,538,PT31S,26
Malaysia,2025,5,wow,Comedy,dednahype,110258724,1296968,1386,PT16S,26
Malaysia,2025,6,How To Choose Hot Pot Date Night! Pt.2,Entertainment,Jojo Sim,215616841,5737502,9906,PT1M19S,27
Malaysia,2025,7,BABYMONSTER - ‘HOT SAUCE’ M/V,People & Blogs,BABYMONSTER,114071327,877454,76911,PT2M35S,28
Malaysia,2025,8,Coolie - Official Trailer | Superstar Rajinikanth | Sun Pictures | Lokesh | Anirudh,Entertainment,Sun TV,27165153,838518,34322,PT3M2S,29
Malaysia,2025,9,Syam - Risalah Cinta (Official Music Video),Music,Padu Records,734273,15448,1558,PT4M15S,28
Malaysia,2025,10,Rizky Febian & Adrian Khalif - Alamak (Official Lyric Video),Music,Emotion Entertainment,26623595,214623,7453,PT3M42S,28
Malaysia,2025,11,Gareth.T & 攬佬SKAI ISYOURGOD - 跟悲傷結了帳 (official video),Music,Gareth.T,1861476,23195,1359,PT3M18S,26
Malaysia,2025,12,DIOR大穎演唱會主題曲 - Kampung Girl普通人 - (Official MV）,Music,DIOR大穎,500356,9086,313,PT3M37S,24
Malaysia,2026,1,Jana Nayagan - Official Trailer | Thalapathy Vijay | Pooja Hegde | H Vinoth | Anirudh | KVN,Film & Animation,KVN PRODUCTIONS,38641264,1488303,105889,PT2M52S,29
Malaysia,2026,2,Jana Nayagan - Official Trailer | Thalapathy Vijay | Pooja Hegde | H Vinoth | Anirudh | KVN,Film & Animation,KVN PRODUCTIONS,38847002,1489717,106108,PT2M52S,2
Malta,2024,10,哈哈大家为了进去也是想尽办法！#火影忍者 #佐助 #家庭,People & Blogs,火影忍者一家,133845209,1811472,1995,PT33S,19
Malta,2024,11,How Strong is Tin Foil? 💪,Entertainment,Brianna,80424459,1367739,1514,PT25S,30
Malta,2024,12,"Beat Ronaldo, Win $1,000,000",Entertainment,MrBeast,179234402,6818429,105232,PT22M45S,31
Malta,2025,1,How Many People To Stop Ronaldo?,Entertainment,MrBeast,172451122,7131528,16260,PT21S,31
Malta,2025,2,Don’t try this trick with a Squid Game Soldier 😉 #squidgame,Entertainment,Andrey Grechka,194722130,3566315,4769,PT15S,28
Malta,2025,3,Can Anyone SOLVE This PUZZLE in 1 Hour?,Gaming,LOL Gamer,84097862,1584660,20805,PT15S,31
Malta,2025,4,"Last to Breathe Wins $1,000!",People & Blogs,Stokes Twins,146983515,3542255,10319,PT36S,29
Malta,2025,5,Level 1 to 1000 SLAP! 🖐️💥,Entertainment,Preston,60529709,928349,580,PT20S,31
Malta,2025,6,"$3,000 RC vs Car!",People & Blogs,RCDriftTok,90603331,1922883,2315,PT19S,30
Malta,2025,7,Who was faster? 😳😱 @isabellaafro,Comedy,Jaymondy,194847445,3882660,10634,PT17S,22
Malta,2025,8,Avatar: Fire and Ash | Official Trailer,Entertainment,Avatar,23491016,565132,31943,PT2M26S,31
Malta,2025,9,Sabrina Carpenter - Tears (Official Video),Music,SabrinaCarpenterVEVO,39425431,906829,40445,PT5M4S,30
Malta,2025,10,The Raja Saab Telugu Trailer | Prabhas | Maruthi | Thaman S | TG Vishwa Prasad | Jan 9 2026,Entertainment,People Media Factory,22174795,586242,16741,PT3M34S,30
Malta,2025,11,ROSALÍA - Berghain (Official Video) feat. Björk & Yves Tumor,Music,RosaliaVEVO,29017689,907594,42949,PT3M27S,30
Malta,2025,12,BAROTA (MUSIC VIDEO) SIDHU MOOSE WALA | THE KIDD | LATEST PUNJABI SONGS 2025,Music,Sidhu Moose Wala,59727414,2596126,6303598,PT5M19S,31
Malta,2026,1,1000 Players Simulate Civilization: Boys vs Girls,Gaming,MrBeast Gaming,28547899,762449,45661,PT52M36S,31
Malta,2026,2,Salvation (ft. Forts) | For Demacia 2026 Season 1 Cinematic - League of Legends,Gaming,League of Legends,48820071,316175,16278,PT4M55S,2
Mexico,2024,10,Shakira - Soltera (Official Video),Music,shakiraVEVO,43066530,733860,40912,PT4M9S,18
Mexico,2024,11,"Dos Días - Tito Double P, Peso Pluma (Video Oficial)",Music,Tito Double P,25197722,197887,3627,PT2M45S,22
Mexico,2024,12,Natanael Cano x Nueva H - Amapola [Official Video],Music,Natanael Cano,13243178,193541,6215,PT3M,25
Mexico,2025,1,Luck Ra || BZRP Music Sessions #61,Entertainment,Bizarrap,19423132,503166,30605,PT2M53S,30
Mexico,2025,2,"Alemán, Neton Vega - Te Quería Ver (Video Oficial)",Music,AlemanVEVO,19170687,205345,2597,PT2M59S,24
Mexico,2025,3,"Jombriel, DFZM - Vitamina (Video Oficial)",Music,Jombriel,36255258,430316,17059,PT3M34S,28
Mexico,2025,4,Fui a restaurantes de 1 estrella.,Entertainment,GONZOK,6794136,107816,4596,PT51M44S,24
Mexico,2025,5,24 Horas Viajando solo con Kima & Juanito,People & Blogs,Juan De Dios Pantoja 2,5984809,111946,6020,PT24M43S,26
Mexico,2025,6,KIMA & JUANITO VOLARON por PRIMERA VEZ,People & Blogs,Juan De Dios Pantoja 2,3656075,74925,3817,PT12M28S,27
Mexico,2025,7,I Built 5 SECRET Rooms In ONE COLOR!,People & Blogs,Stokes Twins,56540220,459672,10779,PT26M39S,22
Mexico,2025,8,"Stray Kids ""CEREMONY"" M/V",Music,JYP Entertainment,25315157,1197539,142892,PT2M52S,4
Mexico,2025,9,Lady Gaga - The Dead Dance (Official Music Video),Music,LadyGagaVEVO,15172876,644653,47578,PT4M47S,5
Mexico,2025,10,Victor Mendivil - Orula (Oficial),Music,Rico o muerto music,1676005,66122,2040,PT3M31S,5
Mexico,2025,11,DADDY YANKEE || BZRP Music Sessions #0/66,Entertainment,Bizarrap,26676998,2118091,105771,PT2M40S,5
Mexico,2025,12,Cuando No Era Cantante (Remix),Music,El Bogueto - Topic,4998748,204162,7529,PT5M28S,5
Mexico,2026,1,Kenia Os - Belladona (Video Oficial),Music,KeniaOSVEVO,1891264,168175,19166,PT3M48S,4
Mexico,2026,2,"Survive 99 Nights, Win $99,000",Gaming,MrBeast Gaming,9899328,228432,13897,PT21M57S,2
Moldova,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184320109,3463742,7170,PT19S,19
Moldova,2024,11,Каха и лужа  #непосредственнокаха,Comedy,К-Media,60727399,1141386,13879,PT15S,30
Moldova,2024,12,Misha Miller x @AlexVelea - BAM BAM | Official Video,Music,Misha Miller,22746049,187507,5448,PT2M32S,28
Moldova,2025,1,Ловлю рыбку!🥰 #симбочка #симба #рыбалка,Film & Animation,Симбочка Пимпочка,9013781,275363,4706,PT18S,30
Moldova,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,82432374,,6064,PT31S,28
Moldova,2025,3,Miky Me - Te-as blestema | Official video,Music,Miky Me,877463,9966,224,PT3M38S,31
Moldova,2025,4,Magnat & Feoctist - Gurița Dulce [ Official Video 2025 ],Music,Magnat & Feoctist,1032880,13923,455,PT7M30S,29
Moldova,2025,5,Tzanca Uraganu ❌ Mr Juve - Damelo [video oficial] 2025,Music,Tzanca Uraganu,22066404,138411,2326,PT2M38S,31
Moldova,2025,6,Magnat & Feoctist feat. Irina Rimes - 5 Chiperi [ Official Video 2025 ],Music,Magnat & Feoctist,630829,9694,417,PT8M47S,30
Moldova,2025,7,Irina Rimes - Hora fetelor,Music,Irina Rimes,1335840,20246,500,PT3M6S,30
Moldova,2025,8,"ОСТРОВ ""ТЕРПЕНИЯ""! ВДВОЕМ против 20 ЧЕЛОВЕК в РАСТ RUST",Gaming,ДЕРЖИ ДВЕРЬ,2828573,67887,6800,PT2H51M52S,31
Moldova,2025,9,JUJUTSU KAISEN Season 3 | Official Teaser | Crunchyroll,Film & Animation,Crunchyroll,11809354,623286,22290,PT1M56S,30
Moldova,2025,10,Andia - Ultimul Revers |  Official Video,Music,ANDIA,3089022,23823,451,PT3M40S,30
Moldova,2025,11,Shakira - Hips Don’t Lie with Ed Sheeran & Beéle (LIVE) Oral Fixation - 20th | Spotify Anniversary,Howto & Style,Shakira,19319539,340027,8909,PT3M37S,30
Moldova,2025,12,"Jakone, Kiliana - Жиганская (official video)",Music,GOLDEN SOUND,9006183,53682,881,PT2M28S,31
Moldova,2026,1,"Xcho, DanRi - Ветер (Official Audio)",Music,Glass Cage,3068978,17040,314,PT2M16S,31
Moldova,2026,2,Glowbert needs a friend! (Brawl Stars Animation),Gaming,Brawl Stars,10968298,146482,6328,PT1M48S,2
Montenegro,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184320109,3463758,7170,PT19S,19
Montenegro,2024,11,The Game of Life🎮,Entertainment,ISSEI / いっせい,72176793,2686646,4173,PT15S,30
Montenegro,2024,12,Magic trick REVEALED… 👀😱🤣 | Triple Charm #Shorts,Music,Triple Charm,146635779,3566050,7693,PT18S,31
Montenegro,2025,1,DESINGERICA - MRKAVACC (OFFICIAL VIDEO),People & Blogs,Desingerica,2023453,28469,1330,PT2M13S,31
Montenegro,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,82432415,,6064,PT31S,28
Montenegro,2025,3,Trying to keep a clean house with a toddler.,Comedy,Daniel LaBelle,146440555,2671195,6210,PT45S,31
Montenegro,2025,4,My Mom’s Secret in Squid Game🥧,Entertainment,ISSEI / いっせい,86929655,2685960,3527,PT36S,29
Montenegro,2025,5,Dad has to use tweezers to remove a pony bead from his daughter's nose!,Entertainment,BVIRAL,43769103,396393,356,PT14S,31
Montenegro,2025,6,RELJA - LIMITI (3/10),Music,MADE IN BLKN,3302788,10124,146,PT2M40S,30
Montenegro,2025,7,Teodora - 101 ZMIJA feat. Jala Brat (Official Video),Music,SevenSky,6201041,34528,1197,PT3M6S,30
Montenegro,2025,8,YLL LIMANI - LARG (Official Music Video),Music,Yll Limani,9589509,30425,451,PT3M3S,31
Montenegro,2025,9,JUJUTSU KAISEN Season 3 | Official Teaser | Crunchyroll,Film & Animation,Crunchyroll,11809354,623286,22290,PT1M56S,30
Montenegro,2025,10,DON XHONI - ZONA 24,Entertainment,DON XHONI,5231001,27512,553,PT2M19S,30
Montenegro,2025,11,Stranger Things 5 | Official Trailer | Netflix,Entertainment,Netflix,21383631,706225,35579,PT2M55S,30
Montenegro,2025,12,POPOVSKA - SMAK SVETA (Official Video) Prod. by Jhinsen,Music,Generacija Zed,522336,7870,425,PT2M15S,31
Montenegro,2026,1,1000 Players Simulate Civilization: Boys vs Girls,Gaming,MrBeast Gaming,28547899,762451,45661,PT52M36S,31
Montenegro,2026,2,Salvation (ft. Forts) | For Demacia 2026 Season 1 Cinematic - League of Legends,Gaming,League of Legends,48820071,316175,16278,PT4M55S,2
Morocco,2024,10,"100 Identical Twins Fight For $250,000",Entertainment,MrBeast,103307541,2841737,26176,PT35M40S,19
Morocco,2024,11,진 (Jin) 'I'll Be There' Official MV,Music,HYBE LABELS,23115883,1889857,236822,PT3M15S,30
Morocco,2024,12,"Beat Ronaldo, Win $1,000,000",Entertainment,MrBeast,179234402,6818423,105232,PT22M45S,31
Morocco,2025,1,Djamel Milano 2025 Feat Tchikou 22 [Baghi Teban Bina Riya7 ] -عندك عاودت| Exclusive Music Video,Music,Tchikou 22,5093382,47808,1395,PT4M56S,30
Morocco,2025,2,Every Minute One Person Is Eliminated,Entertainment,MrBeast,93030868,2568559,69544,PT34M46S,28
Morocco,2025,3,"احزر الأخوات  | نور ستارز , لانا و لين و بنين ستارز 😭",Entertainment,Noor Stars,3311351,88282,3025,PT28M22S,31
Morocco,2025,4,Bilal babilo Feat Yousri Oscar- Maglou3a Raha Cheba  -[ صـولحـها شـابيـن }Exclusive Clip Officiel,Music,Bilal Babilo | بلال بابيلو,16257409,88482,1900,PT4M32S,29
Morocco,2025,5,Hichem TGV feat. Djalil Palermo - Brakawna 🚫(Official Music Video 2025),Music,Cheb Hichem - Tgv - الشاب هشام,7848821,99238,4177,PT3M32S,31
Morocco,2025,6,SEVENTEEN (세븐틴) 'THUNDER' Official MV,Music,HYBE LABELS,55634004,930611,122712,PT3M6S,30
Morocco,2025,7,"Lose 100 LBs, Win $250,000!",Entertainment,MrBeast,174456292,5993550,99654,PT36M50S,22
Morocco,2025,8,Mehdi Fadili - Sarini [Official Music Video] | (مهدي فاضيلي - ساريني (فيديو كليب,People & Blogs,Mehdi Fadili I مهدي فاضيلي,1421071,19634,928,PT2M57S,10
Morocco,2025,9,Bessan Ismail - Metl El Amira (Official Music Video) | بيسان إسماعيل - متل الأميرة,Music,Bessan Ismail Music,15100213,356933,75580,PT3M25S,9
Morocco,2025,10,Bo9al - BOOM (Official Music Video) Prod. by 808xri,Music,Bo9al,253262,13460,,PT2M24S,10
Morocco,2025,11,شراب اللي شربتوا ويلي ويلي ويلاه يمه,Music,STUDIO LHWIDI - Topic,1590930,4341,56,PT6M23S,10
Morocco,2025,12,LFERDA – Q.Q.P (Official Visual),Music,LFERDA TV,502146,10693,745,PT3M4S,10
Morocco,2026,1,LFERDA - SPOWNOEL ( PROD BY ALI MORIVA MIX BY LFERDA),Music,LFERDA TV,1580165,115143,16013,PT8M3S,9
Morocco,2026,2,"Survive 99 Nights, Win $99,000",Gaming,MrBeast Gaming,9899328,228402,13895,PT21M57S,2
Nepal,2024,10,小蚂蚁会选到什么呢！#火影忍者 #佐助 #家庭,People & Blogs,火影忍者一家,126663019,2506810,1616,PT47S,19
Nepal,2024,11,Sushant KC - Bardali ft. Indrakala Rai (Official Music Video),Music,Sushant KC,21635160,382147,10907,PT3M33S,30
Nepal,2024,12,Father's Love for His Son ❤️ || motorcycle group 😈 ( Credit :- @insanosmc ),Entertainment,RSMSA,46372544,1422294,990,PT22S,28
Nepal,2025,1,Online Vs Offline sabji! #shorts,Entertainment,Shreemani Tripathi,32030213,740087,578,PT55S,27
Nepal,2025,2,Itni maihnat kis ke liye Q?🥺 | The most viral video by mummypapa 🔥 #shorts #ytshorts,Music,up wala aryan,100068292,4916682,18154,PT36S,28
Nepal,2025,3,Jai Hind❤️❤️ #shortvideo #army #trending #indianarmy #shortsvideo,Entertainment,ALBUM CREATIONS,52461982,,1963,PT52S,27
Nepal,2025,4,Power of pavva 🤡 | The most viral comedy by Maabeta 🔥 #ytshorts #shorts,Music,up wala aryan,59974041,1203221,1817,PT13S,27
Nepal,2025,5,Radha - Swoopna Suman ft. Abhigya ( Official MV ),Music,Swoopna Suman,10155925,153200,4153,PT6M14S,30
Nepal,2025,6,जादुई हतोडा🔨😱 #aaganwadikebacche #comedy #trending #funny #dhonisir #squidgame #magic #jagga #56,Comedy,Aanganwadi Ke Bacche,59325214,3729539,1779,PT1M34S,29
Nepal,2025,7,JHIM JHIM - Neha Kakkar & Ekdev Limbu | Ritvik Sahore & Priya P Varrier | Rajat Nagpal | Anshul Garg,Music,Play DMF,22166310,371575,30569,PT4M10S,31
Nepal,2025,8,Coolie - Official Hindi Trailer | Superstar Rajinikanth | Sun Pictures | Lokesh | Anirudh,Film & Animation,Pen Movies,14175752,269173,7827,PT3M8S,28
Nepal,2025,9,Risaaune Baani - Swoopna Suman ( Official MV ),Music,Swoopna Suman,629573,34457,1109,PT4M27S,26
Nepal,2025,10,Ujan Shakya - Baby (Official Music Video),Music,Ujan Shakya,2619346,42860,792,PT4M22S,30
Nepal,2025,11,Siri Siri Batas - Govinda Paudel | Shanti Shree Pariyar | Dipa Shahi | New Nepali Song 2082 | 2025,Music,Govinda Paudel,1966459,14998,699,PT8M33S,30
Nepal,2025,12,Shirma Shirbandi - Samikshya Adhikari | Subash Khatri | Prabhat Pal Thakuri | New Nepali Song,Music,Samikshya Adhikari,10426543,74688,1882,PT8M21S,31
Nepal,2026,1,Mero Hajura - Swoopna Suman Ft. Abhigya ( Official MV ),Music,Swoopna Suman,2285229,52931,1752,PT6M6S,29
Nepal,2026,2,Dave - Raindance (ft. Tems),Music,Santan Dave,26110769,455271,10905,PT3M41S,2
Netherlands,2024,10,That went too fast! 😲,Entertainment,Justin Flom,63880733,2611009,8934,PT1M,19
Netherlands,2024,11,Players vs Pitch 🤯,Sports,LE FOOT EN VIDÉO,134134825,2586343,947,PT26S,21
Netherlands,2024,12,"Beat Ronaldo, Win $1,000,000",Entertainment,MrBeast,160315172,6598110,102423,PT22M45S,20
Netherlands,2025,1,BANKZITTERS REAGEREN OP DE BESTE MOMENTEN VAN 2024,Entertainment,Bankzitters,2155827,52307,1069,PT2H26M41S,21
Netherlands,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,79780127,,5878,PT31S,20
Netherlands,2025,3,Lighter and Fire Starter,Entertainment,YT Object,143937628,4726289,4921,PT20S,24
